"","colonia","dia.sem","long","lat","n"
"909","AGUA FRIA","Sat",-103.3431567,20.75012669,1
"910","AGUA FRIA","Thu",-103.3479172,20.74765271,1
"911","AGUA FRIA","Wed",-103.3504229,20.74989895,1
"912","AGUJAS LAS","Sun",-103.486602,20.79974708,1
"913","ALAMEDAS LAS","Fri",-103.4340046,20.63630548,1
"914","ALAMEDAS LAS","Mon",-103.4377099,20.635946,1
"915","ALAMEDAS LAS","Sat",-103.4369237,20.63655764,1
"916","ALAMEDAS LAS","Thu",-103.4369019,20.63657988,1
"917","ALAMITOS LOS","Sat",-103.4347958,20.76269335,1
"918","ALAMITOS LOS","Thu",-103.4350598,20.76368554,1
"919","ALAMO","Thu",-103.5020603,20.8061313,1
"920","ALAMO","Wed",-103.4981332,20.80524664,1
"921","ALMENDROS LOS","Fri",-103.3944309,20.76686478,1
"922","ALMENDROS LOS","Mon",-103.3959361,20.76819501,1
"923","ALMENDROS LOS","Sat",-103.3944546,20.76645109,1
"924","ALMENDROS LOS","Thu",-103.3938454,20.76648068,1
"925","ALTAGRACIA","Sun",-103.3928985,20.74085109,1
"926","ALTAGRACIA","Tue",-103.3921196,20.74261317,1
"927","ALTAMIRA","Mon",-103.3873508,20.71063599,1
"928","ALTAMIRA","Sun",-103.384283,20.71110389,1
"929","ALTAVISTA","Fri",-103.4055309,20.76358708,1
"930","ALTAVISTA","Mon",-103.403943,20.76277772,1
"931","ALTAVISTA","Thu",-103.4031891,20.76631835,1
"932","ALTAVISTA","Tue",-103.3997454,20.77195905,1
"933","AMARANTO","Tue",-103.4548441,20.80958403,1
"934","AMARANTO","Wed",-103.4551761,20.80987524,1
"935","AMPLIACION SANTA LUCIA","Mon",-103.497092,20.81127038,1
"936","AMPLIACION SANTA LUCIA","Wed",-103.4972337,20.811292,1
"937","ANGELES DE NEXTIPAC LOS","Thu",-103.4995356,20.78913998,1
"938","ARBOLEDA LA","Fri",-103.4065729,20.73220577,1
"939","ARBOLEDA LA","Sun",-103.4080452,20.73239153,1
"940","ARMONIA","Sat",-103.4448772,20.74599747,1
"941","ATEMAJAC DEL VALLE","Fri",-103.3529422,20.72250267,1
"942","ATLAS COLOMOS","Sat",-103.4072719,20.71047995,1
"943","AURORA LA","Mon",-103.372011,20.72496918,1
"944","AURORA LA","Sat",-103.3738683,20.72578974,1
"945","AYAMONTE","Sat",-103.461388,20.67869016,1
"946","BAJIO EL","Sat",-103.4623738,20.69730282,1
"947","BALCONES DE LA CANTERA","Sun",-103.3551337,20.74122264,1
"948","BALCONES DEL SOL","Fri",-103.4578314,20.64864376,1
"949","BALCONES DEL SOL","Sat",-103.4580713,20.64861537,1
"950","BALCONES DEL SOL","Tue",-103.4588017,20.65061547,1
"951","BENITO JUAREZ","Fri",-103.3416789,20.73545805,1
"952","BENITO JUAREZ","Sun",-103.3413303,20.73200475,1
"953","BENITO JUAREZ NORTE","Mon",-103.3378417,20.7372575,1
"954","BENITO JUAREZ NORTE","Sat",-103.3390023,20.73715359,1
"955","BOSQUE DE LA PRIMAVERA","Mon",-103.471605,20.70698473,1
"956","BOSQUE DE LA PRIMAVERA","Thu",-103.5339701,20.73091857,1
"957","BOSQUE ESCONDIDO","Fri",-103.3560504,20.7348677,1
"958","BOSQUE LA PRIMAVERA S-III","Sun",-103.4812197,20.65386469,1
"959","BOSQUES DEL CENTINELA","Sun",-103.3739849,20.75151098,1
"960","BOSQUES DEL CENTINELA","Tue",-103.3811682,20.75195255,1
"961","BOVEDAS LAS","Fri",-103.422951,20.73540585,1
"962","BRISAS DE LA PRIMAVERA","Mon",-103.4785435,20.6461721,1
"963","BRISAS DE LA PRIMAVERA","Sat",-103.4790241,20.64732781,1
"964","BRISAS DE LA PRIMAVERA","Thu",-103.4784247,20.64614449,1
"965","BRISEniO EL","Mon",-103.4379307,20.62273597,1
"966","BRISEniO EL","Sat",-103.4353032,20.6252029,1
"967","BUGAMBILIAS","Fri",-103.4498958,20.60182223,1
"968","BUGAMBILIAS","Tue",-103.4382135,20.59936147,1
"969","BUGAMBILIAS COUNTRY","Sat",-103.4541359,20.61292812,1
"970","BUGAMBILIAS COUNTRY","Wed",-103.4540714,20.61289293,1
"971","CABAniITAS","Tue",-103.3674032,20.75288639,1
"972","CAJETES LOS","Fri",-103.4308878,20.58857849,1
"973","CAMACHOS LOS","Wed",-103.3508386,20.82015291,1
"974","CAMINO REAL","Sat",-103.4099983,20.67267416,1
"975","CAMINO REAL","Tue",-103.4125226,20.66461132,1
"976","CAMPANARIO EL","Fri",-103.4330697,20.58952367,1
"977","CAMPANARIO EL","Mon",-103.4338453,20.5955686,1
"978","CAMPANARIO EL","Thu",-103.4350907,20.58963234,1
"979","CAMPANARIO EL","Wed",-103.4382863,20.59548577,1
"980","CAMPESTRE LOS PINOS","Fri",-103.4401323,20.60614745,1
"981","CAMPESTRE LOS PINOS","Tue",-103.4399094,20.60741502,1
"982","CAMPESTRE LOS PINOS","Wed",-103.4369942,20.60527367,1
"983","CANTERAS DEL CENTINELA","Thu",-103.3842358,20.76510134,1
"984","CANTERAS DEL CENTINELA","Wed",-103.3864434,20.76597795,1
"985","CANTEROS LOS","Sun",-103.3408657,20.72803981,1
"986","CANTEROS LOS","Wed",-103.3382722,20.72920533,1
"987","CAPULLO EL","Fri",-103.3866196,20.71987244,1
"988","CARLOS RIVERA ACEVES","Fri",-103.4659793,20.64004438,1
"989","CARLOS RIVERA ACEVES","Mon",-103.4691571,20.63945621,1
"990","CARLOS RIVERA ACEVES","Sat",-103.4663085,20.64111036,1
"991","CARRETERA A COLOTLAN","Tue",-103.4551687,20.81229906,1
"992","CARRETERA A NEXTIPAC","Wed",-103.5044464,20.79062121,1
"993","CARRETERA A NOGALES","Sat",-103.4666946,20.70990082,1
"994","CARRETERA A NOGALES","Sun",-103.461757,20.7035684,1
"995","CARRETERA A NOGALES","Thu",-103.4673895,20.7103356,1
"996","CARRETERA A SALTILLO","Sat",-103.3452438,20.82063025,1
"997","CARRIZAL EL","Fri",-103.3577628,20.72086185,1
"998","CASA GRANDE","Mon",-103.3944097,20.74783096,1
"999","CASITAS LAS","Fri",-103.4236438,20.73796752,1
"1000","CASITAS LAS","Tue",-103.4217885,20.73676026,1
"1001","CASITAS LAS","Wed",-103.4253864,20.73802602,1
"1002","CASTAniOS LOS","Fri",-103.4462669,20.69717506,1
"1003","CENTINELA EL","Tue",-103.3810044,20.76183896,1
"1004","CENTRO COMERCIAL SORIANA","Fri",-103.4518204,20.73168662,1
"1005","CERRITOS LOS","Mon",-103.3428591,20.73406936,1
"1006","CERRITOS LOS","Sat",-103.3427542,20.7340896,1
"1007","CHAPALITA","Fri",-103.4043755,20.66423974,1
"1008","CHAPALITA DE OCCIDENTE","Mon",-103.4234764,20.65790936,1
"1009","CHAPALITA DE OCCIDENTE","Sat",-103.4235891,20.65858114,1
"1010","CHAPALITA DE OCCIDENTE","Sun",-103.4245859,20.65540244,1
"1011","CHAPALITA DE OCCIDENTE","Tue",-103.4245479,20.65538665,1
"1012","CHAPALITA INN","Mon",-103.4426241,20.6586516,1
"1013","CHAPALITA SUR","Thu",-103.3988897,20.65737196,1
"1014","CHAPALITA SUR","Tue",-103.406509,20.66150427,1
"1015","CHAPALITA SUR","Wed",-103.3988803,20.65743768,1
"1016","CIMA LA","Wed",-103.4151998,20.74987389,1
"1017","CIUDAD BUGAMBILIAS","Fri",-103.4621409,20.60978867,1
"1018","CIUDAD BUGAMBILIAS","Tue",-103.4649722,20.61716918,1
"1019","CIUDAD DE LOS NIniOS","Mon",-103.4161455,20.6636445,1
"1020","CIUDAD DE LOS NIniOS","Sat",-103.4121116,20.66412535,1
"1021","CIUDAD DE LOS NIniOS","Thu",-103.4117975,20.66436009,1
"1022","CIUDAD DE LOS NIniOS","Tue",-103.4147951,20.6630985,1
"1023","CIUDAD JUDICIAL","Fri",-103.4552579,20.6829401,1
"1024","CIUDAD JUDICIAL","Thu",-103.4553727,20.67689159,1
"1025","CIUDAD JUDICIAL","Tue",-103.4554116,20.68024867,1
"1026","CIUDAD JUDICIAL","Wed",-103.4554849,20.67446219,1
"1027","COLEGIO DEL AIRE","Sun",-103.4383216,20.75028964,1
"1028","COLEGIO DEL AIRE","Thu",-103.4392482,20.7490614,1
"1029","COLEGIO DEL AIRE","Tue",-103.4401777,20.74970545,1
"1030","COLEGIO DEL AIRE","Wed",-103.4422297,20.75423472,1
"1031","COLINAS DE ATEMAJAC","Fri",-103.3677369,20.7202343,1
"1032","COLINAS DE ATEMAJAC","Mon",-103.367382,20.71940833,1
"1033","COLINAS DE LA PRIMAVERA","Mon",-103.4724987,20.64033038,1
"1034","COLINAS DE LA PRIMAVERA","Thu",-103.4726041,20.63704889,1
"1035","COLINAS DE LAS AGUILAS","Fri",-103.4110966,20.62099666,1
"1036","COLINAS DE LOS BELENES","Fri",-103.3766603,20.74512754,1
"1037","COLINAS DE LOS BELENES","Wed",-103.37683,20.74510504,1
"1038","COLINAS DE LOS ROBLES","Fri",-103.4190576,20.76441735,1
"1039","COLINAS DE LOS ROBLES","Sat",-103.4239037,20.76311689,1
"1040","COLINAS DEL REY","Sat",-103.4019208,20.75048842,1
"1041","COLINAS DEL RIO","Mon",-103.4214126,20.77263738,1
"1042","COLLI CTM","Sat",-103.4310916,20.6467651,1
"1043","COLLI CTM","Wed",-103.4278436,20.64743834,1
"1044","COLLI EL","Sun",-103.4289374,20.64389133,1
"1045","COLLI PRIMAVERA","Sat",-103.4318716,20.64691533,1
"1046","COLLI PRIMAVERA","Thu",-103.4308686,20.64796618,1
"1047","COLLI SITIO","Fri",-103.440492,20.65124314,1
"1048","COLLI SITIO","Tue",-103.4396995,20.65254639,1
"1049","COLLI SITIO","Wed",-103.4411818,20.6525358,1
"1050","CONCENTRO","Mon",-103.4547953,20.69332799,1
"1051","CONCENTRO","Thu",-103.4538553,20.69271313,1
"1052","CONCENTRO","Wed",-103.4541703,20.69232153,1
"1053","CONDO PLAZA DEL SOL","Sat",-103.4011131,20.65282513,1
"1054","CONJUNTO BELENES","Fri",-103.3790641,20.7381234,1
"1055","CONJUNTO LAURELES","Sat",-103.3876391,20.73344118,1
"1056","CONJUNTO PATRIA","Sat",-103.3778201,20.71440173,1
"1057","CONJUNTO PATRIA","Wed",-103.3773526,20.71631128,1
"1058","CONJUNTO RITZ","Sun",-103.3453719,20.71652165,1
"1059","CONJUNTO RITZ","Wed",-103.3453709,20.71661485,1
"1060","COPALA","Thu",-103.4116605,20.83648592,1
"1061","COPALA","Tue",-103.4135989,20.83518576,1
"1062","CORONILLA DEL OCOTE LA","Fri",-103.6004246,20.95398794,1
"1063","CORONILLA LA","Sun",-103.3316383,20.76189043,1
"1064","CORONILLA LA","Tue",-103.3259585,20.75753341,1
"1065","COTO LOS ROBLES","Fri",-103.4901799,20.61173922,1
"1066","DIVISION DEL NORTE","Thu",-103.3521508,20.73159517,1
"1067","DON BOSCO VALLARTA","Wed",-103.4039734,20.67413291,1
"1068","EJIDO COPALITA","Mon",-103.4464329,20.82898232,1
"1069","EMILIANO ZAPATA","Tue",-103.3642127,20.7505491,1
"1070","ESTRADA LA","Fri",-103.4768752,20.79376697,1
"1071","EUCALIPTO VALLARTA","Fri",-103.4288576,20.67998506,1
"1072","EUCALIPTO VALLARTA","Sat",-103.4282756,20.67536993,1
"1073","EUCALIPTO VALLARTA","Sun",-103.4259116,20.67952267,1
"1074","EUCALIPTO VALLARTA","Tue",-103.4274792,20.67868124,1
"1075","EXHACIENDA DEL LAZO","Fri",-103.3491848,20.79061253,1
"1076","EXHACIENDA DEL LAZO","Tue",-103.3447866,20.78390254,1
"1077","EXPERIENCIA LA","Mon",-103.3375792,20.73078998,1
"1078","EXPERIENCIA LA","Sat",-103.3355309,20.73020364,1
"1079","EXPERIENCIA LA","Sun",-103.3345203,20.72984694,1
"1080","EXTRAMUROS","Mon",-103.4546653,20.81357955,1
"1081","EXTRAMUROS","Sat",-103.4548984,20.81408708,1
"1082","EXTRAMUROS","Thu",-103.4552033,20.81288942,1
"1083","FLAMINGOS LOS","Thu",-103.4505606,20.82993534,1
"1084","FLORES DEL VALLE","Tue",-103.4434697,20.74770365,1
"1085","FLORES LAS","Sat",-103.4089169,20.66534309,1
"1086","FLORES LAS","Sun",-103.4100522,20.66739655,1
"1087","FLORES LAS","Thu",-103.4096096,20.66727035,1
"1088","FLORES LAS","Wed",-103.4115107,20.66977945,1
"1089","FLORESTA LA","Mon",-103.4658232,20.62836108,1
"1090","FLORESTA LA","Sat",-103.4645506,20.64466911,1
"1091","FLORESTA LA","Wed",-103.4655149,20.64480345,1
"1092","FLORIDA LA","Mon",-103.4237094,20.59659557,1
"1093","FLORIDA LA","Sun",-103.4264643,20.59912582,1
"1094","FRAILES LOS","Fri",-103.4177386,20.72360624,1
"1095","FRAILES LOS","Tue",-103.4181646,20.72452034,1
"1096","FRANCISCO SARABIA","Tue",-103.4288728,20.61237151,1
"1097","FRANCISCO SARABIA","Wed",-103.4356808,20.61164778,1
"1098","FRANCISCO VILLA","Mon",-103.4018871,20.75038769,1
"1099","FRESNO EL","Sun",-103.4477272,20.76371647,1
"1100","FUENTECILLAS","Mon",-103.4318218,20.85393416,1
"1101","FUENTES LAS","Sat",-103.4254768,20.61784792,1
"1102","FUENTES LAS","Sun",-103.4229306,20.62103572,1
"1103","FUENTES LAS","Tue",-103.4233327,20.62046873,1
"1104","GARABATO EL","Mon",-103.4408036,20.6237106,1
"1105","GIRALDA LA","Fri",-103.4042283,20.64751739,1
"1106","GIRALDA LA","Sun",-103.4047438,20.64636003,1
"1107","GIRALDA LA","Thu",-103.4061124,20.64578128,1
"1108","GIRASOLES","Thu",-103.4235374,20.72756281,1
"1109","GIRASOLES ACUEDUCTO LOS","Fri",-103.4212738,20.7446031,1
"1110","GIRASOLES ACUEDUCTO LOS","Mon",-103.4251483,20.74174423,1
"1111","GIRASOLES ACUEDUCTO LOS","Wed",-103.4213983,20.74465557,1
"1112","GIRASOLES ELITE","Sat",-103.4226193,20.74019234,1
"1113","GIRASOLES ELITE","Wed",-103.4229144,20.74141675,1
"1114","GLORIA DEL COLLI LA","Mon",-103.4481766,20.65838263,1
"1115","GLORIA DEL COLLI LA","Sat",-103.4484461,20.65819591,1
"1116","GLORIA DEL COLLI LA","Wed",-103.4522011,20.66575753,1
"1117","GONZALEZ ORTEGA","Sun",-103.3521308,20.73057538,1
"1118","GRANA LA","Thu",-103.3823988,20.74596513,1
"1119","GUADALAJARITA","Mon",-103.395671,20.71460157,1
"1120","GUADALUPANA","Mon",-103.4960887,20.81712334,1
"1121","GUADALUPE INN","Mon",-103.446779,20.65890524,1
"1122","GUADALUPE INN","Sat",-103.4426909,20.65921735,1
"1123","GUADALUPE INN","Wed",-103.4473045,20.65909615,1
"1124","GUADALUPE JARDIN","Fri",-103.4280009,20.65929253,1
"1125","GUADALUPE JARDIN","Wed",-103.4280005,20.6583993,1
"1126","GUSA LA","Fri",-103.3631919,20.72265203,1
"1127","GUSA LA","Sat",-103.3639196,20.7229234,1
"1128","GUSTAVO DIAZ ORDAZ","Fri",-103.4216869,20.62069893,1
"1129","GUSTAVO DIAZ ORDAZ","Sat",-103.4218757,20.62115002,1
"1130","GUSTAVO DIAZ ORDAZ","Tue",-103.4179441,20.61765726,1
"1131","HACIENDA LA MORA","Sat",-103.4246411,20.73250058,1
"1132","HACIENDA LA MORA","Sun",-103.4253024,20.73138298,1
"1133","HACIENDA LA MORA","Tue",-103.42309,20.732324,1
"1134","HACIENDA SAN ACASIO","Tue",-103.4756743,20.73632571,1
"1135","HACIENDAS DEL VALLE","Sat",-103.3964406,20.76114126,1
"1136","HACIENDAS DEL VALLE","Sun",-103.3954398,20.75867972,1
"1137","HACIENDAS TEPEYAC","Mon",-103.4376818,20.65041869,1
"1138","HACIENDAS TEPEYAC","Sat",-103.4392258,20.65086525,1
"1139","HACIENDITA","Thu",-103.4431557,20.61319515,1
"1140","HEROES NACIONALES","Tue",-103.4526297,20.76585367,1
"1141","HIGUERA LA","Mon",-103.3303871,20.75408359,1
"1142","HIGUERA LA","Sun",-103.330982,20.75410181,1
"1143","HIGUERA LA","Wed",-103.3320209,20.74868245,1
"1144","HOGARES DE NUEVO MEXICO","Mon",-103.4268869,20.76984541,1
"1145","HOGARES DE NUEVO MEXICO","Sat",-103.4308598,20.75937734,1
"1146","HOGARES DE NUEVO MEXICO","Thu",-103.4260434,20.76267404,1
"1147","HOGARES DE NUEVO MEXICO","Tue",-103.428931,20.77156158,1
"1148","HUAXTLA","Fri",-103.383774,20.94074011,1
"1149","HUAXTLA","Thu",-103.3896623,20.93319463,1
"1150","HUAXTLA","Wed",-103.377417,20.93882443,1
"1151","HUMEDO EL","Fri",-103.498709,20.79748107,1
"1152","HUMEDO EL","Sun",-103.492553,20.7950295,1
"1153","INDIGENA DE MEZQUITAN","Fri",-103.332159,20.73829143,1
"1154","INDIGENA DE MEZQUITAN","Thu",-103.331706,20.73683688,1
"1155","INDIGENA DE MEZQUITAN","Tue",-103.3321966,20.7379578,1
"1156","INDIGENA DE MEZQUITAN","Wed",-103.3310789,20.73875038,1
"1157","INDUSTRIAL BELENES","Mon",-103.3787124,20.73656702,1
"1158","INDUSTRIAL BELENES","Tue",-103.3786312,20.73787577,1
"1159","INDUSTRIAL ZAPOPAN NORTE","Thu",-103.3910846,20.74066158,1
"1160","IXCATAN","Thu",-103.3359778,20.84431135,1
"1161","JACARANDAS","Wed",-103.3830119,20.71438186,1
"1162","JARDIN REAL","Fri",-103.436923,20.74115443,1
"1163","JARDIN REAL","Wed",-103.4352022,20.74084985,1
"1164","JARDINES DE BELEN","Sat",-103.4758763,20.81708562,1
"1165","JARDINES DE LA ESPERANZA","Thu",-103.3573685,20.73593399,1
"1166","JARDINES DE LA ESPERANZA","Tue",-103.357417,20.73591216,1
"1167","JARDINES DE LA PATRIA","Sat",-103.4175509,20.68437627,1
"1168","JARDINES DE LAS FUENTES","Tue",-103.4633095,20.78081074,1
"1169","JARDINES DE LAS FUENTES","Wed",-103.4630332,20.78123657,1
"1170","JARDINES DE SAN ANTONIO","Mon",-103.455505,20.76679111,1
"1171","JARDINES DE SANTA ANA","Sat",-103.4575781,20.61840905,1
"1172","JARDINES DEL IXTEPETE","Mon",-103.4418329,20.62519254,1
"1173","JARDINES DEL IXTEPETE","Tue",-103.4408585,20.62515177,1
"1174","JARDINES DEL IXTEPETE","Wed",-103.4421771,20.62532826,1
"1175","JARDINES DEL PORVENIR","Thu",-103.3549866,20.73897613,1
"1176","JARDINES DEL SOL","Sat",-103.4140251,20.64858757,1
"1177","JARDINES DEL SOL","Wed",-103.4155558,20.64258742,1
"1178","JARDINES DEL VERGEL","Sat",-103.3735535,20.7495941,1
"1179","JARDINES SEATTLE","Mon",-103.370094,20.72383598,1
"1180","JARDINES SEATTLE","Sat",-103.3690929,20.72265861,1
"1181","JARDINES SEATTLE","Wed",-103.369117,20.72305781,1
"1182","JARDINES TAPATIOS","Fri",-103.4696754,20.63897952,1
"1183","JARDINES TAPATIOS","Sat",-103.4692801,20.63892963,1
"1184","JARDINES TAPATIOS","Wed",-103.4697237,20.64038996,1
"1185","JARDINES TEPEYAC","Sat",-103.4228295,20.65590461,1
"1186","JARDINES TEPEYAC","Wed",-103.423216,20.65923135,1
"1187","JARDINES UNIVERSIDAD","Sun",-103.4183588,20.68935461,1
"1188","JARDINES VALLARTA","Sun",-103.4279699,20.68114306,1
"1189","JOCOTAN","Fri",-103.4524175,20.69878749,1
"1190","JOCOTAN","Mon",-103.4381447,20.68616099,1
"1191","JOCOTAN","Sat",-103.4415513,20.68477687,1
"1192","JOCOTAN","Tue",-103.4393347,20.68323849,1
"1193","JUAN MANUEL VALLARTA","Sat",-103.4124442,20.68027277,1
"1194","JUAN MANUEL VALLARTA","Wed",-103.4086099,20.67840058,1
"1195","LA PATRIA UNIVERSIDAD","Fri",-103.4187364,20.68585872,1
"1196","LA PATRIA UNIVERSIDAD","Mon",-103.4192959,20.68449384,1
"1197","LAGOS DEL COUNTRY","Sun",-103.3678156,20.7134804,1
"1198","LAGOS DEL COUNTRY","Thu",-103.3665626,20.71500944,1
"1199","LAGOS DEL COUNTRY","Tue",-103.3683644,20.71461215,1
"1200","LINDAVISTA","Fri",-103.3986189,20.72103696,1
"1201","LINDAVISTA","Sat",-103.3969993,20.72222315,1
"1202","LINDAVISTA","Thu",-103.3971622,20.72084993,1
"1203","LOMA BLANCA","Fri",-103.3884881,20.71435779,1
"1204","LOMA BLANCA","Thu",-103.3885757,20.71609909,1
"1205","LOMA BONITA","Sun",-103.4005331,20.63508785,1
"1206","LOMA BONITA","Thu",-103.4086934,20.63765414,1
"1207","LOMA BONITA","Tue",-103.4088088,20.6411766,1
"1208","LOMA BONITA RESIDENCIAL","Sun",-103.4005931,20.63513613,1
"1209","LOMA BONITA RESIDENCIAL","Thu",-103.405225,20.63864036,1
"1210","LOMA BONITA SUR","Mon",-103.4052438,20.63539968,1
"1211","LOMA CHICA","Mon",-103.4900068,20.80959074,1
"1212","LOMA LA","Fri",-103.3481868,20.72745382,1
"1213","LOMA LA","Mon",-103.3479388,20.72784913,1
"1214","LOMA LA","Wed",-103.3455066,20.72633176,1
"1215","LOMAS ALTAS","Sat",-103.408949,20.68474376,1
"1216","LOMAS DE ATEMAJAC","Thu",-103.3610385,20.71349681,1
"1217","LOMAS DE GUADALUPE","Mon",-103.4180403,20.67105077,1
"1218","LOMAS DE GUADALUPE","Sat",-103.4218041,20.67232405,1
"1219","LOMAS DE GUADALUPE","Wed",-103.4181316,20.67104365,1
"1220","LOMAS DE LA PRIMAVERA","Sun",-103.4700119,20.64027825,1
"1221","LOMAS DE LA PRIMAVERA","Thu",-103.4744518,20.63969411,1
"1222","LOMAS DE TESISTAN","Mon",-103.4720403,20.81121538,1
"1223","LOMAS DEL BATAN","Fri",-103.3493543,20.72542313,1
"1224","LOMAS DEL CENTINELA","Wed",-103.3571403,20.76296605,1
"1225","LOMAS DEL COLLI","Wed",-103.4492926,20.66359454,1
"1226","LOMAS DEL REFUGIO","Sat",-103.3395349,20.74240067,1
"1227","LOMAS DEL REFUGIO","Sun",-103.3389601,20.74502296,1
"1228","LOMAS DEL SEMINARIO","Sat",-103.4242087,20.66867014,1
"1229","LOMAS DEL SEMINARIO","Wed",-103.4232322,20.66934423,1
"1230","LOMAS DEL VALLE","Mon",-103.407995,20.69168003,1
